img,z,conf_full1920,conf_sahi,conf_union
1692846948.073459,,0.5446,0.678,0.678
1692846948.105348,,0.5132,0.6182,0.6182
1692846948.137290,,0.5775,0.6549,0.6549
1692846948.173301,,0.5483,0.6502,0.6502
1692846948.205576,,0.4811,0.6393,0.6393
1692846948.237170,,0.5391,0.5845,0.5845
1692846948.273225,,0.5487,0.6169,0.6169
1692846948.305343,,0.5153,0.6203,0.6203
1692846948.337309,,0.5331,0.6868,0.6868
1692846948.373391,,0.5614,0.6062,0.6062
1692846948.405284,,0.5959,0.6386,0.6386
1692846948.437371,,0.4946,0.5751,0.5751
1692846948.473282,,0.5912,0.6207,0.6207
1692846948.505460,,0.6011,0.6457,0.6457
1692846948.537340,,0.5459,0.5791,0.5791
1692846948.573232,,0.5984,0.6289,0.6289
1692846948.605854,,0.5487,0.6337,0.6337
1692846948.637414,,0.5346,0.5912,0.5912
1692846948.673223,,0.4604,0.5714,0.5714
1692846948.705449,,0.5807,0.6326,0.6326
1692846948.737489,,0.5896,0.6725,0.6725
1692846948.773276,,0.5259,0.6472,0.6472
1692846948.805396,,0.5964,0.6207,0.6207
1692846948.837380,,0.5888,0.6026,0.6026
1692846948.873348,,0.6031,0.6386,0.6386
1692846948.905202,,0.6111,0.6039,0.6111
1692846948.937296,,0.5837,0.6355,0.6355
1692846948.973202,,0.6229,0.6565,0.6565
1692846949.005334,,0.5695,0.5736,0.5736
1692846949.037241,,0.607,0.6143,0.6143
1692846949.073276,,0.6204,0.6279,0.6279
1692846949.105398,,0.6244,0.5836,0.6244
1692846949.137427,,0.5888,0.6257,0.6257
1692846949.173238,,0.5895,0.609,0.609
1692846949.205411,,0.4948,0.5281,0.5281
1692846949.237414,,0.4788,0.5661,0.5661
1692846949.273313,,0.5872,0.5587,0.5872
1692846949.305407,,0.5941,0.5784,0.5941
1692846949.337344,,0.5894,0.5936,0.5936
1692846949.373310,,0.585,0.6018,0.6018
1692846949.405310,,0.5947,0.5691,0.5947
1692846949.437418,,0.6011,0.6227,0.6227
1692846949.473593,,0.6286,0.5777,0.6286
1692846949.505481,,0.5725,0.5789,0.5789
1692846949.538692,,0.6247,0.6116,0.6247
1692846949.573465,,0.6044,0.6108,0.6108
1692846949.605520,,0.5945,0.6493,0.6493
1692846949.637456,,0.666,0.6481,0.666
1692846949.673322,,0.6455,0.6212,0.6455
1692846949.705532,,0.5627,0.5951,0.5951
1692846949.737501,,0.569,0.617,0.617
1692846949.773544,,0.6353,0.6233,0.6353
1692846949.805252,,0.6346,0.683,0.683
1692846949.837269,,0.639,0.5825,0.639
1692846949.873224,,0.6309,0.6105,0.6309
1692846949.905336,,0.657,0.6966,0.6966
1692846949.937395,,0.6373,0.6664,0.6664
1692846949.973376,,0.6461,0.6309,0.6461
1692846950.006086,,0.6086,0.5832,0.6086
1692846950.037561,,0.6274,0.6554,0.6554
1692846950.073349,,0.6189,0.638,0.638
1692846950.105609,,0.6391,0.6351,0.6391
1692846950.137483,,0.6693,0.6713,0.6713
1692846950.173477,,0.6243,0.6695,0.6695
1692846950.205403,,0.5431,0.6293,0.6293
1692846950.237328,,0.6214,0.6532,0.6532
1692846950.273368,,0.6519,0.6634,0.6634
1692846950.305490,,0.6523,0.6621,0.6621
1692846950.337287,,0.673,0.6681,0.673
1692846950.373636,,0.6672,0.6614,0.6672
1692846950.405366,,0.672,0.6748,0.6748
1692846950.437444,,0.6759,0.7072,0.7072
1692846950.473338,,0.6947,0.6744,0.6947
1692846950.505395,,0.67,0.6787,0.6787
1692846950.537323,,0.6382,0.6564,0.6564
1692846950.573445,,0.6759,0.6198,0.6759
1692846950.605300,,0.7101,0.6927,0.7101
1692846950.637330,,0.6158,0.665,0.665
1692846950.673414,,0.6912,0.6242,0.6912
1692846950.705571,,0.6959,0.6909,0.6959
1692846950.737482,,0.6869,0.6694,0.6869
1692846950.773489,,0.6868,0.6622,0.6868
1692846950.805609,,0.7266,0.7069,0.7266
1692846950.837679,,0.7086,0.6708,0.7086
1692846950.873541,,0.721,0.7285,0.7285
1692846950.905540,,0.7081,0.687,0.7081
1692846950.937699,,0.7188,0.6793,0.7188
1692846950.973364,,0.7326,0.68,0.7326
1692846951.005627,,0.7369,0.7137,0.7369
1692846951.037988,,0.7305,0.6744,0.7305
1692846951.073611,,0.7076,0.6565,0.7076
1692846951.105588,,0.638,0.6851,0.6851
1692846951.137652,,0.6795,0.668,0.6795
1692846951.173465,,0.7316,0.7218,0.7316
1692846951.205382,,0.7268,0.7069,0.7268
1692846951.237580,,0.7062,0.661,0.7062
1692846951.273448,,0.7198,0.6986,0.7198
1692846951.305357,,0.6971,0.6595,0.6971
1692846951.337419,,0.6853,0.6068,0.6853
1692846951.373677,,0.7432,0.706,0.7432
1692846951.405435,,0.724,0.6949,0.724
1692846951.437481,,0.7227,0.6827,0.7227
1692846951.473494,,0.7153,0.6886,0.7153
1692846951.505835,,0.6902,0.706,0.706
1692846951.537646,,0.7106,0.6537,0.7106
1692846951.573670,,0.7192,0.6205,0.7192
1692846951.606035,,0.7286,0.6951,0.7286
1692846951.637659,,0.7027,0.6566,0.7027
1692846951.673863,,0.6755,0.6434,0.6755
1692846951.705694,,0.7055,0.686,0.7055
1692846951.737545,,0.7267,0.6903,0.7267
1692846951.773459,,0.6973,0.6685,0.6973
1692846951.805484,,0.7031,0.6564,0.7031
1692846951.837763,,0.6341,0.6459,0.6459
1692846951.873563,,0.7081,0.698,0.7081
1692846951.905497,,0.72,0.7075,0.72
1692846951.937490,,0.7071,0.6925,0.7071
1692846951.973460,,0.6883,0.6749,0.6883
1692846952.005522,,0.6818,0.7162,0.7162
1692846952.037483,,0.7023,0.7297,0.7297
1692846952.073440,,0.7111,0.689,0.7111
1692846952.105510,,0.7152,0.6823,0.7152
1692846952.137441,,0.7233,0.715,0.7233
1692846952.173341,,0.6975,0.7009,0.7009
1692846952.205675,,0.651,0.6875,0.6875
1692846952.237469,,0.704,0.7268,0.7268
1692846952.273456,,0.7065,0.7029,0.7065
1692846952.305370,,0.701,0.7044,0.7044
1692846952.337519,,0.7218,0.7216,0.7218
1692846952.373771,,0.689,0.6814,0.689
1692846952.405761,,0.7051,0.6923,0.7051
1692846952.438444,,0.7038,0.7014,0.7038
1692846952.473706,,0.6991,0.7254,0.7254
1692846952.505527,,0.7088,0.7346,0.7346
1692846952.537550,,0.7006,0.7296,0.7296
1692846952.573716,,0.7165,0.7296,0.7296
1692846952.605452,,0.7177,0.7253,0.7253
1692846952.637548,,0.7155,0.6691,0.7155
1692846952.673409,,0.7082,0.6867,0.7082
1692846952.705677,,0.7403,0.7395,0.7403
1692846952.737419,,0.6885,0.6963,0.6963
1692846952.773454,,0.7276,0.7493,0.7493
1692846952.805659,,0.7142,0.6984,0.7142
1692846952.837491,,0.6837,0.6951,0.6951
1692846952.874010,,0.7061,0.7321,0.7321
1692846952.905343,,0.7111,0.676,0.7111
1692846952.937400,,0.6915,0.6883,0.6915
1692846952.973423,,0.7165,0.7406,0.7406
1692846953.005557,,0.7087,0.7238,0.7238
1692846953.037446,,0.7008,0.6581,0.7008
1692846953.073329,,0.7198,0.6743,0.7198
1692846953.105638,,0.7038,0.7005,0.7038
1692846953.137507,,0.7216,0.6966,0.7216
1692846953.173535,,0.7238,0.7427,0.7427
1692846953.205393,,0.7271,0.7287,0.7287
1692846953.238639,,0.711,0.6898,0.711
1692846953.273586,,0.7003,0.6196,0.7003
1692846953.305847,,0.7447,0.7192,0.7447
1692846953.337671,,0.7329,0.7404,0.7404
1692846953.373372,,0.7265,0.6795,0.7265
1692846953.405647,,0.711,0.6956,0.711
1692846953.437592,,0.725,0.6865,0.725
1692846953.473452,,0.7167,0.6868,0.7167
1692846953.505507,,0.6897,0.666,0.6897
1692846953.537368,,0.7324,0.6617,0.7324
1692846953.573498,,0.7329,0.6926,0.7329
1692846953.605639,,0.7289,0.7247,0.7289
1692846953.637478,,0.7286,0.7099,0.7286
1692846953.673473,,0.7417,0.7246,0.7417
1692846953.705483,,0.7192,0.6725,0.7192
1692846953.740665,,0.7384,0.6754,0.7384
1692846953.777567,,0.7206,0.6789,0.7206
1692846953.809749,,0.7357,0.7183,0.7357
1692846953.841847,,0.7231,0.7167,0.7231
1692846953.872915,,0.7046,0.69,0.7046
1692846953.905290,,0.7059,0.6574,0.7059
1692846953.936883,,0.73,0.6741,0.73
1692846953.973104,,0.6935,0.6167,0.6935
1692846954.005370,,0.7191,0.6873,0.7191
1692846954.037383,,0.6696,0.6854,0.6854
1692846954.073458,,0.7242,0.6838,0.7242
1692846954.105830,,0.6911,0.6746,0.6911
1692846954.137463,,0.6825,0.6774,0.6825
1692846954.173234,,0.7241,0.672,0.7241
1692846954.205336,,0.7251,0.6909,0.7251
1692846954.237434,,0.7216,0.6944,0.7216
1692846954.273186,,0.6991,0.6979,0.6991
1692846954.305112,,0.7072,0.6788,0.7072
1692846954.337178,,0.6794,0.6931,0.6931
1692846954.373221,,0.702,0.6805,0.702
1692846954.405210,,0.6717,0.6965,0.6965
1692846954.437264,,0.6759,0.7015,0.7015
1692846954.473134,,0.7402,0.7349,0.7402
1692846954.505038,,0.7165,0.7068,0.7165
1692846954.537139,,0.693,0.662,0.693
1692846954.573246,,0.6902,0.7291,0.7291
1692846954.605250,,0.6956,0.7313,0.7313
1692846954.637185,,0.7019,0.7308,0.7308
1692846954.673349,,0.7047,0.7206,0.7206
1692846954.705278,,0.7302,0.7376,0.7376
1692846954.737268,,0.7321,0.7151,0.7321
1692846954.773528,,0.7285,0.7603,0.7603
1692846954.805398,,0.7196,0.7577,0.7577
1692846954.837354,,0.7119,0.7445,0.7445
1692846954.873258,,0.6838,0.7325,0.7325
1692846954.905529,,0.6704,0.6701,0.6704
1692846954.937375,,0.6939,0.7099,0.7099
1692846954.973335,,0.7209,0.7238,0.7238
1692846955.005423,,0.7364,0.7486,0.7486
1692846955.037389,,0.7415,0.751,0.751
1692846955.073188,,0.6792,0.7151,0.7151
1692846955.105386,,0.7028,0.7419,0.7419
1692846955.137088,,0.6942,0.7179,0.7179
1692846955.173683,,0.713,0.7052,0.713
1692846955.205441,,0.7,0.7058,0.7058
1692846955.237316,,0.7208,0.6081,0.7208
1692846955.273185,,0.7083,0.6946,0.7083
1692846955.305160,,0.6939,0.6869,0.6939
1692846955.337083,,0.6909,0.7126,0.7126
1692846955.373029,,0.7295,0.6961,0.7295
1692846955.405519,,0.7028,0.6896,0.7028
1692846955.437155,,0.7371,0.6984,0.7371
1692846955.473238,,0.738,0.7481,0.7481
1692846955.505545,,0.7195,0.7246,0.7246
1692846955.537063,,0.7448,0.7459,0.7459
1692846955.573602,,0.7117,0.744,0.744
1692846955.605633,,0.7392,0.7361,0.7392
1692846955.637287,,0.6864,0.7165,0.7165
1692846955.673103,,0.7127,0.7082,0.7127
1692846955.705645,,0.7293,0.7153,0.7293
1692846955.737269,,0.7381,0.7446,0.7446
1692846955.773314,,0.7054,0.707,0.707
1692846955.805354,,0.7125,0.7329,0.7329
1692846955.837278,,0.6972,0.7276,0.7276
1692846955.873061,,0.726,0.7833,0.7833
1692846955.905212,,0.7439,0.8227,0.8227
1692846955.937288,,0.7155,0.8121,0.8121
1692846955.973187,,0.7002,0.8348,0.8348
1692846956.005217,,0.6788,0.602,0.6788
1692846956.037088,,0.7009,0.7567,0.7567
1692846956.073421,,0.7075,0.8367,0.8367
1692846956.105309,,0.7286,0.8322,0.8322
1692846956.137353,,0.7515,0.8208,0.8208
1692846956.173213,,0.7347,0.8171,0.8171
1692846956.204977,,0.7142,0.7968,0.7968
1692846956.237301,,0.6952,0.803,0.803
1692846956.273243,,0.7271,0.8178,0.8178
1692846956.305394,,0.7268,0.7993,0.7993
1692846956.337470,,0.7032,0.7852,0.7852
1692846956.373472,,0.7365,0.8262,0.8262
1692846956.405752,,0.7282,0.8282,0.8282
1692846956.437809,,0.6616,0.7834,0.7834
1692846956.473720,,0.7317,0.8267,0.8267
1692846956.505455,,0.6808,0.8121,0.8121
1692846956.537609,,0.7237,0.7858,0.7858
1692846956.573470,,0.749,0.8405,0.8405
1692846956.605658,,0.7259,0.7791,0.7791
1692846956.637467,,0.7192,0.8211,0.8211
1692846956.673498,,0.7324,0.813,0.813
1692846956.705505,,0.7227,0.8133,0.8133
1692846956.737507,,0.7292,0.787,0.787
1692846956.773536,,0.7534,0.8168,0.8168
1692846956.805217,,0.7318,0.7835,0.7835
1692846956.837503,,0.7383,0.8037,0.8037
1692846956.873611,,0.6912,0.769,0.769
1692846956.905531,,0.6998,0.7519,0.7519
1692846956.937568,,0.75,0.799,0.799
1692846956.973529,,0.6744,0.7424,0.7424
1692846957.005585,,0.7467,0.8283,0.8283
1692846957.037534,,0.6652,0.7582,0.7582
1692846957.073836,,0.6207,0.7814,0.7814
1692846957.105834,,0.6444,0.8083,0.8083
1692846957.137758,,0.7196,0.7765,0.7765
1692846957.174106,,0.695,0.7315,0.7315
1692846957.206119,,0.73,0.7906,0.7906
1692846957.238075,,0.6343,0.7506,0.7506
1692846957.274375,,0.6267,0.7342,0.7342
1692846957.305773,,0.5149,0.7481,0.7481
1692846957.337928,,0.5431,0.7602,0.7602
1692846957.373694,,0.6251,0.722,0.722
1692846957.405960,,0.6459,0.7148,0.7148
1692846957.437728,,0.376,0.4831,0.4831
1692846957.473799,,0.524,0.771,0.771
1692846957.505860,,0.2923,0.6057,0.6057
1692846957.537793,,0.5844,0.6172,0.6172
1692846957.574198,,0.3556,0.5662,0.5662
1692846957.606041,,0.5057,0.7427,0.7427
1692846957.638088,,0.386,0.5389,0.5389
1692846957.674641,,0.4361,0.6774,0.6774
1692846957.705590,,0.6598,0.7633,0.7633
1692846957.737525,,0.4334,0.5587,0.5587
1692846957.773554,,0.5757,0.7463,0.7463
1692846957.805648,,0.6305,0.7441,0.7441
1692846957.837648,,0.6906,0.6856,0.6906
1692846957.873544,,0.4818,0.6755,0.6755
1692846957.905625,,0.4502,0.5451,0.5451
1692846957.937534,,0.3927,0.6604,0.6604
1692846957.973556,,0.5904,0.6165,0.6165
1692846958.005672,,0.4117,0.5503,0.5503
1692846958.037630,,0.3867,0.7381,0.7381
1692846958.073517,,0.4271,0.664,0.664
1692846958.105997,,0.3235,0.707,0.707
1692846958.137652,,0.3584,0.6281,0.6281
1692846958.173493,,0.3976,0.7177,0.7177
1692846958.205490,,0.3949,0.7224,0.7224
1692846958.237823,,0.2682,0.7357,0.7357
1692846958.273897,,0.498,0.7376,0.7376
1692846958.305714,,0.5941,0.7784,0.7784
1692846958.337763,,0.5111,0.7757,0.7757
1692846958.373499,,0.6388,0.6989,0.6989
1692846958.405519,,0.5869,0.7955,0.7955
1692846958.437541,,0.6676,0.6996,0.6996
1692846958.473598,,0.7145,0.7449,0.7449
1692846958.505617,,0.6104,0.6927,0.6927
1692846958.537562,,0.6102,0.4723,0.6102
1692846958.573548,,0.5296,0.6788,0.6788
1692846958.605560,,0.3154,0.5672,0.5672
1692846958.637570,,0.5364,0.6027,0.6027
1692846958.673512,,0.3831,0.5814,0.5814
1692846958.705797,,0.3626,0.4751,0.4751
1692846958.737616,,0.4215,0.6047,0.6047
1692846958.773586,,0.3594,0.4917,0.4917
1692846958.805918,,0.4531,0.5527,0.5527
1692846958.837805,,0.3644,0.5261,0.5261
1692846958.873582,,0.4867,0.5883,0.5883
1692846958.905652,,0.5717,0.7201,0.7201
1692846958.937575,,0.3844,0.6006,0.6006
1692846958.973539,,0.3456,0.5713,0.5713
1692846959.005570,,0.3018,0.5549,0.5549
1692846959.037519,,0.4376,0.5663,0.5663
1692846959.073453,,0.6118,0.7453,0.7453
1692846959.105591,,0.4589,0.6436,0.6436
1692846959.137569,,0.4811,0.7177,0.7177
1692846959.173465,,0.4367,0.7122,0.7122
1692846959.205454,,0.4638,0.7469,0.7469
1692846959.237524,,0.4701,0.4793,0.4793
1692846959.273543,,0.5084,0.6748,0.6748
1692846959.305665,,0.6588,0.7559,0.7559
1692846959.338389,,0.4441,0.5178,0.5178
1692846959.373588,,0.5548,0.7403,0.7403
1692846959.405583,,0.5258,0.7186,0.7186
1692846959.437603,,0.5258,0.7529,0.7529
1692846959.473660,,0.5823,0.7821,0.7821
1692846959.505620,,0.5569,0.6184,0.6184
1692846959.537546,,0.5416,0.7463,0.7463
1692846959.573447,,0.5775,0.7646,0.7646
1692846959.605713,,0.3457,0.6722,0.6722
1692846959.637609,,0.4156,0.7703,0.7703
1692846959.673661,,0.5431,0.7388,0.7388
1692846959.706130,,0.5321,0.7084,0.7084
1692846959.738230,,0.5716,0.7195,0.7195
1692846959.773736,,0.6445,0.7547,0.7547
1692846959.805512,,0.3669,0.7152,0.7152
1692846959.837614,,0.514,0.7708,0.7708
1692846959.873876,,0.3137,0.5984,0.5984
1692846959.905948,,0.6379,0.7576,0.7576
1692846959.938138,,0.3735,0.5893,0.5893
1692846959.973819,,0.6383,0.746,0.746
1692846960.037723,,0.5138,0.7474,0.7474
1692846960.074178,,0.3292,0.634,0.634
1692846960.105604,,0.6144,0.6549,0.6549
1692846960.137540,,0.5017,0.7036,0.7036
1692846960.173609,,0.491,0.6671,0.6671
1692846960.205606,,0.5457,0.7031,0.7031
1692846960.237855,,0.3401,0.577,0.577
1692846960.273583,,0.4105,0.7588,0.7588
1692846960.305927,,0.6413,0.7637,0.7637
1692846960.337518,,0.4457,0.5446,0.5446
1692846960.373614,,0.4737,0.7231,0.7231
1692846960.405657,,0.6555,0.7607,0.7607
1692846960.437653,,0.4252,0.5061,0.5061
1692846960.473610,,0.6416,0.7724,0.7724
1692846960.505736,,0.4087,0.5993,0.5993
1692846960.538000,,0.6285,0.7679,0.7679
1692846960.573541,,0.3761,0.6702,0.6702
1692846960.605727,,0.3892,0.6901,0.6901
1692846960.637707,,0.3663,0.6295,0.6295
1692846960.673715,,0.5495,0.6948,0.6948
1692846960.705526,,0.3613,0.7396,0.7396
1692846960.737687,,0.6924,0.7634,0.7634
1692846960.773674,,0.3765,0.7889,0.7889
1692846960.805639,,0.7042,0.7717,0.7717
1692846960.837665,,0.4726,0.7564,0.7564
1692846960.873628,,0.673,0.7652,0.7652
1692846960.905504,,0.6834,0.7788,0.7788
1692846960.937620,,0.6677,0.7504,0.7504
1692846960.973488,,0.6048,0.7549,0.7549
1692846961.005562,,0.7265,0.7586,0.7586
1692846961.037599,,0.7265,0.7646,0.7646
1692846961.073553,,0.7076,0.773,0.773
1692846961.105664,,0.6178,0.7353,0.7353
1692846961.137839,,0.7018,0.7543,0.7543
1692846961.173944,,0.6468,0.7792,0.7792
1692846961.205678,,0.6564,0.742,0.742
1692846961.237700,,0.5694,0.689,0.689
1692846961.274016,,0.638,0.7411,0.7411
1692846961.305895,,0.6991,0.7439,0.7439
1692846961.337598,,0.6287,0.7121,0.7121
1692846961.373513,,0.6776,0.7216,0.7216
1692846961.405540,,0.6016,0.7625,0.7625
1692846961.437563,,0.4579,0.6126,0.6126
1692846961.473424,,0.6824,0.7696,0.7696
1692846961.505519,,0.6613,0.7262,0.7262
1692846961.537500,,0.6972,0.7166,0.7166
1692846961.573797,,0.4955,0.7113,0.7113
1692846961.605522,,0.6893,0.5872,0.6893
1692846961.637602,,0.6736,0.7875,0.7875
1692846961.673515,,0.7021,0.7724,0.7724
1692846961.705542,,0.6953,0.7601,0.7601
1692846961.737638,,0.6835,0.7535,0.7535
1692846961.773726,,0.4113,0.5947,0.5947
1692846961.805611,,0.7294,0.7251,0.7294
1692846961.837543,,0.7085,0.7608,0.7608
1692846961.873849,,0.7184,0.6931,0.7184
1692846961.905521,,0.7206,0.7522,0.7522
1692846961.937698,,0.7124,0.7295,0.7295
1692846961.973895,,0.6973,0.7414,0.7414
1692846962.005711,,0.7612,0.7737,0.7737
1692846962.037820,,0.7077,0.698,0.7077
1692846962.073625,,0.734,0.7524,0.7524
1692846962.105733,,0.7468,0.7582,0.7582
1692846962.137693,,0.7607,0.7691,0.7691
1692846962.173550,,0.7267,0.7437,0.7437
1692846962.208344,,0.7664,0.7583,0.7664
1692846962.237530,,0.736,0.7603,0.7603
1692846962.273555,,0.747,0.7732,0.7732
1692846962.305566,,0.7575,0.7757,0.7757
1692846962.337901,,0.7619,0.7895,0.7895
1692846962.374317,,0.74,0.7711,0.7711
1692846962.406083,,0.7305,0.6931,0.7305
1692846962.437664,,0.7468,0.7801,0.7801
1692846962.473800,,0.7006,0.6837,0.7006
1692846962.505862,,0.7361,0.7713,0.7713
1692846962.537518,,0.754,0.7842,0.7842
1692846962.573509,,0.7678,0.6484,0.7678
1692846962.605641,,0.7601,0.7727,0.7727
1692846962.637510,,0.7535,0.7338,0.7535
1692846962.673554,,0.7602,0.771,0.771
1692846962.705568,,0.7585,0.7843,0.7843
1692846962.737608,,0.7294,0.6732,0.7294
1692846962.773963,,0.7764,0.7391,0.7764
1692846962.805564,,0.7604,0.7485,0.7604
1692846962.837624,,0.7353,0.7429,0.7429
1692846962.873547,,0.7525,0.7556,0.7556
1692846962.905590,,0.7236,0.7632,0.7632
1692846962.937589,,0.771,0.8086,0.8086
1692846962.973481,,0.7269,0.7773,0.7773
1692846963.005635,,0.7422,0.7565,0.7565
1692846963.037556,,0.7449,0.77,0.77
1692846963.073737,,0.7393,0.7686,0.7686
1692846963.105493,,0.7393,0.7912,0.7912
1692846963.137624,,0.6797,0.7234,0.7234
1692846963.173821,,0.7656,0.7938,0.7938
1692846963.205524,,0.7686,0.7835,0.7835
1692846963.237518,,0.7247,0.7337,0.7337
1692846963.273472,,0.7526,0.7601,0.7601
1692846963.305559,,0.7168,0.7362,0.7362
1692846963.337569,,0.6876,0.7329,0.7329
1692846963.373511,,0.7162,0.7251,0.7251
1692846963.405553,,0.7333,0.7352,0.7352
1692846963.437521,,0.6971,0.7023,0.7023
1692846963.473845,,0.6834,0.7313,0.7313
1692846963.505585,,0.6888,0.7538,0.7538
1692846963.537635,,0.7151,0.7623,0.7623
1692846963.573692,,0.6698,0.7687,0.7687
1692846963.605736,,0.6952,0.7778,0.7778
1692846963.637751,,0.5988,0.6718,0.6718
1692846963.673573,,0.6267,0.6851,0.6851
1692846963.705610,,0.6391,0.6854,0.6854
1692846963.737561,,0.705,0.7435,0.7435
1692846963.773798,,0.7203,0.7582,0.7582
1692846963.805566,,0.6335,0.7505,0.7505
1692846963.837694,,0.682,0.782,0.782
1692846963.873580,,0.6812,0.7825,0.7825
1692846963.905522,,0.6411,0.7454,0.7454
1692846963.937532,,0.6894,0.7558,0.7558
1692846963.973591,,0.7119,0.7578,0.7578
1692846964.005556,,0.709,0.7629,0.7629
1692846964.037541,,0.6402,0.7291,0.7291
1692846964.073525,,0.6802,0.7561,0.7561
1692846964.105564,,0.7332,0.7536,0.7536
1692846964.137515,,0.7018,0.6948,0.7018
1692846964.173607,,0.6872,0.7796,0.7796
1692846964.205520,,0.7071,0.7776,0.7776
1692846964.237515,,0.7343,0.8065,0.8065
1692846964.273602,,0.7282,0.7926,0.7926
1692846964.305469,,0.7515,0.7865,0.7865
1692846964.337458,,0.7526,0.7353,0.7526
1692846964.373590,,0.7198,0.6963,0.7198
1692846964.405629,,0.7499,0.7394,0.7499
1692846964.437822,,0.7368,0.7545,0.7545
1692846964.473787,,0.7259,0.7506,0.7506
1692846964.506057,,0.747,0.7551,0.7551
1692846964.537916,,0.6875,0.7498,0.7498
1692846964.574263,,0.7236,0.7537,0.7537
1692846964.605634,,0.7274,0.7425,0.7425
1692846964.638168,,0.7413,0.7098,0.7413
1692846964.673573,,0.719,0.722,0.722
1692846964.705605,,0.7388,0.7683,0.7683
1692846964.737606,,0.7419,0.7901,0.7901
1692846964.773565,,0.7199,0.7734,0.7734
1692846964.805601,,0.7016,0.7196,0.7196
1692846964.837912,,0.727,0.7689,0.7689
1692846964.873561,,0.719,0.7575,0.7575
1692846964.905718,,0.762,0.7702,0.7702
1692846964.938123,,0.7693,0.7753,0.7753
1692846964.973477,,0.7519,0.7653,0.7653
1692846965.005706,,0.7191,0.7691,0.7691
1692846965.037457,,0.7007,0.7382,0.7382
1692846965.073650,,0.7286,0.7583,0.7583
1692846965.105796,,0.7184,0.7812,0.7812
1692846965.137655,,0.7057,0.7886,0.7886
1692846965.173601,,0.7061,0.7489,0.7489
1692846965.205707,,0.7292,0.7488,0.7488
1692846965.237743,,0.7078,0.7552,0.7552
1692846965.273541,,0.7436,0.7521,0.7521
1692846965.305898,,0.7279,0.7571,0.7571
